# vorticity test
#      size_x  size_y  x_min  y_min  x_max  y_max
2vecs  300     200     0      0      3      2
1.3214498 0.23093683
1.3214498 0.27292535
1.3214498 0.31491387
1.3214498 0.35690236
1.3214498 0.39889088
1.3214498 0.44087943
1.3214498 0.4828679
1.3214498 0.52485639
1.3214498 0.56684494
1.3214498 0.60883343
1.3214498 0.65082192
1.3206179 0.69234836
1.3170893 0.73233974
1.315452 0.7732389
1.3140029 0.81410182
1.3077639 0.85175282
1.3002774 0.88819575
1.2915429 0.92323232
1.2767842 0.95318216
1.256229 0.97769201
1.2306827 0.99681455
1.1953423 1.006097
1.1548228 1.0086024
1.1045356 0.99965668
1.0465604 0.98035586
0.98299009 0.95191467
0.9100548 0.9100548
0.83112168 0.8574239
0.75236356 0.79997689
0.66737968 0.73067939
0.58261043 0.65628839
0.50033671 0.57940185
0.42180634 0.50178254
0.35074934 0.42832243
0.28422791 0.35607052
0.22440088 0.28817588
0.17206047 0.22634184
0.12736847 0.17156863
0.091008127 0.12544399
0.062966265 0.088773355
0.043216482 0.062282961
0.025546314 0.037608109
0.015174623 0.022806497
0.0074866312 0.011447811
0.0012477719 0.0019211725
0.0019211725 0.0012477719
0.011447811 0.0074866312
0.022806497 0.015174623
0.037608109 0.025546314
0.062282961 0.043216482
0.088773355 0.062966265
0.12544399 0.091008127
0.17156863 0.12736847
0.22634184 0.17206047
0.28817588 0.22440088
0.35607052 0.28422791
0.42832243 0.35074934
0.50178254 0.42180634
0.57940185 0.50033671
0.65628839 0.58261043
0.73067939 0.66737968
0.79997689 0.75236356
0.8574239 0.83112168
0.9100548 0.9100548
0.95191467 0.98299009
0.98035586 1.0465604
0.99965668 1.1045356
1.0086024 1.1548228
1.006097 1.1953423
0.99681455 1.2306827
0.97769201 1.256229
0.95318216 1.2767842
0.92323232 1.2915429
0.88819575 1.3002774
0.85175282 1.3077639
0.81410182 1.3140029
0.7732389 1.315452
0.73233974 1.3170893
0.69234836 1.3206179
0.65082192 1.3214498
0.60883343 1.3214498
0.56684494 1.3214498
0.52485639 1.3214498
0.4828679 1.3214498
0.44087943 1.3214498
0.39889088 1.3214498
0.35690236 1.3214498
0.31491387 1.3214498
0.27292535 1.3214498
0.23093683 1.3214498
0.1889483 1.3214498
0.1469598 1.3214498
0.10497127 1.3214498
0.062982768 1.3214498
0.020994257 1.3214498
-0.020994257 1.3214498
-0.062982768 1.3214498
-0.10497127 1.3214498
-0.1469598 1.3214498
-0.1889483 1.3214498
-0.23093683 1.3214498
-0.27292535 1.3214498
-0.31491387 1.3214498
-0.35690236 1.3214498
-0.39889088 1.3214498
-0.44087943 1.3214498
-0.4828679 1.3214498
-0.52485639 1.3214498
-0.56684494 1.3214498
-0.60883343 1.3214498
-0.65082192 1.3214498
-0.69234836 1.3206179
-0.73233974 1.3170893
-0.7732389 1.315452
-0.81410182 1.3140029
-0.85175282 1.3077639
-0.88819575 1.3002774
-0.92323232 1.2915429
-0.95318216 1.2767842
-0.97769201 1.256229
-0.99681455 1.2306827
-1.006097 1.1953423
-1.0086024 1.1548228
-0.99965668 1.1045356
-0.98035586 1.0465604
-0.95191467 0.98299009
-0.9100548 0.9100548
-0.8574239 0.83112168
-0.79997689 0.75236356
-0.73067939 0.66737968
-0.65628839 0.58261043
-0.57940185 0.50033671
-0.50178254 0.42180634
-0.42832243 0.35074934
-0.35607052 0.28422791
-0.28817588 0.22440088
-0.22634184 0.17206047
-0.17156863 0.12736847
-0.12544399 0.091008127
-0.088773355 0.062966265
-0.062282961 0.043216482
-0.037608109 0.025546314
-0.022806497 0.015174623
-0.011447811 0.0074866312
-0.0019211725 0.0012477719
-0.0012477719 -0.0019211725
-0.0074866312 -0.011447811
-0.015174623 -0.022806497
-0.025546314 -0.037608109
-0.043216482 -0.062282961
-0.062966265 -0.088773355
-0.091008127 -0.12544399
-0.12736847 -0.17156863
-0.17206047 -0.22634184
-0.22440088 -0.28817588
-0.28422791 -0.35607052
-0.35074934 -0.42832243
-0.42180634 -0.50178254
-0.50033671 -0.57940185
-0.58261043 -0.65628839
-0.66737968 -0.73067939
-0.75236356 -0.79997689
-0.83112168 -0.8574239
-0.9100548 -0.9100548
-0.98299009 -0.95191467
-1.0465604 -0.98035586
-1.1045356 -0.99965668
-1.1548228 -1.0086024
-1.1953423 -1.006097
-1.2306827 -0.99681455
-1.256229 -0.97769201
-1.2767842 -0.95318216
-1.2915429 -0.92323232
-1.3002774 -0.88819575
-1.3077639 -0.85175282
-1.3140029 -0.81410182
-1.315452 -0.7732389
-1.3170893 -0.73233974
-1.3206179 -0.69234836
-1.3214498 -0.65082192
-1.3214498 -0.60883343
-1.3214498 -0.56684494
-1.3214498 -0.52485639
-1.3214498 -0.4828679
-1.3214498 -0.44087943
-1.3214498 -0.39889088
-1.3214498 -0.35690236
-1.3214498 -0.31491387
-1.3214498 -0.27292535
-1.3214498 -0.23093683
-1.3214498 -0.1889483
-1.3214498 -0.1469598
-1.3214498 -0.10497127
-1.3214498 -0.062982768
-1.3214498 -0.020994257
-1.3214498 0.020994257
-1.3214498 0.062982768
-1.3214498 0.10497127
-1.3214498 0.1469598
-1.3214498 0.1889483
-1.3214498 0.23093683
-1.3214498 0.27292535
-1.3214498 0.31491387
-1.3214498 0.35690236
-1.3214498 0.39889088
-1.3214498 0.44087943
-1.3214498 0.4828679
-1.3214498 0.52485639
-1.3214498 0.56684494
-1.3214498 0.60883343
-1.3214498 0.65082192
-1.3206179 0.69234836
-1.3170893 0.73233974
-1.315452 0.7732389
-1.3140029 0.81410182
-1.3077639 0.85175282
-1.3002774 0.88819575
-1.2915429 0.92323232
-1.2767842 0.95318216
-1.256229 0.97769201
-1.2306827 0.99681455
-1.1953423 1.006097
-1.1548228 1.0086024
-1.1045356 0.99965668
-1.0465604 0.98035586
-0.98299009 0.95191467
-0.9100548 0.9100548
-0.83112168 0.8574239
-0.75236356 0.79997689
-0.66737968 0.73067939
-0.58261043 0.65628839
-0.50033671 0.57940185
-0.42180634 0.50178254
-0.35074934 0.42832243
-0.28422791 0.35607052
-0.22440088 0.28817588
-0.17206047 0.22634184
-0.12736847 0.17156863
-0.091008127 0.12544399
-0.062966265 0.088773355
-0.043216482 0.062282961
-0.025546314 0.037608109
-0.015174623 0.022806497
-0.0074866312 0.011447811
-0.0012477719 0.0019211725
0.0012081602 -0.0019211725
0.0072489614 -0.011447811
0.01549812 -0.024034465
0.028358754 -0.043120749
0.045259789 -0.067382976
0.066577546 -0.096973002
0.095560178 -0.13605005
0.13258402 -0.18446228
0.17727274 -0.24082987
0.23321122 -0.30922624
0.29717767 -0.38444906
0.36518455 -0.46054339
0.44123262 -0.54206443
0.52252924 -0.62488616
0.6092428 -0.70869482
0.69958079 -0.7909652
0.78691816 -0.86406219
0.86900711 -0.92579722
0.95191467 -0.98299009
1.0277548 -1.0277548
1.0965538 -1.0607316
1.1555326 -1.0799795
1.2068464 -1.0884466
1.2498977 -1.086367
1.2865057 -1.0760745
1.3148644 -1.0567538
1.3364034 -1.0302832
1.351096 -0.99734938
1.3603323 -0.95958614
1.3675811 -0.91983569
1.3730376 -0.87847102
1.3756355 -0.83501363
1.3792601 -0.79195559
1.3808973 -0.74759692
1.3811053 -0.70239651
1.3811053 -0.65708065
1.3811053 -0.61176473
1.3811053 -0.56644881
1.3811053 -0.52113295
1.3811053 -0.47581702
1.3811053 -0.4305011
1.3811053 -0.38518518
1.3811053 -0.33986929
1.3811053 -0.29455337
1.3811053 -0.24923748
1.3811053 -0.20392159
1.3811053 -0.15860566
1.3811053 -0.11328976
1.3811053 -0.06797386
1.3811053 -0.022657953
1.3811053 0.022657953
1.3811053 0.06797386
1.3811053 0.11328976
1.3811053 0.15860566
1.3811053 0.20392159
1.3811053 0.24923748
1.3811053 0.29455337
1.3811053 0.33986929
1.3811053 0.38518518
1.3811053 0.4305011
1.3811053 0.47581702
1.3811053 0.52113295
1.3811053 0.56644881
1.3811053 0.61176473
1.3811053 0.65708065
1.3811053 0.70239651
1.3808973 0.74759692
1.3792601 0.79195559
1.3756355 0.83501363
1.3730376 0.87847102
1.3675811 0.91983569
1.3603323 0.95958614
1.351096 0.99734938
1.3364034 1.0302832
1.3148644 1.0567538
1.2865057 1.0760745
1.2498977 1.086367
1.2068464 1.0884466
1.1555326 1.0799795
1.0965538 1.0607316
1.0277548 1.0277548
0.95191467 0.98299009
0.86900711 0.92579722
0.78691816 0.86406219
0.69958079 0.7909652
0.6092428 0.70869482
0.52252924 0.62488616
0.44123262 0.54206443
0.36518455 0.46054339
0.29717767 0.38444906
0.23321122 0.30922624
0.17727274 0.24082987
0.13258402 0.18446228
0.095560178 0.13605005
0.066577546 0.096973002
0.045259789 0.067382976
0.028358754 0.043120749
0.01549812 0.024034465
0.0072489614 0.011447811
0.0012081602 0.0019211725
0.0019211725 0.0012081602
0.011447811 0.0072489614
0.024034465 0.01549812
0.043120749 0.028358754
0.067382976 0.045259789
0.096973002 0.066577546
0.13605005 0.095560178
0.18446228 0.13258402
0.24082987 0.17727274
0.30922624 0.23321122
0.38444906 0.29717767
0.46054339 0.36518455
0.54206443 0.44123262
0.62488616 0.52252924
0.70869482 0.6092428
0.7909652 0.69958079
0.86406219 0.78691816
0.92579722 0.86900711
0.98299009 0.95191467
1.0277548 1.0277548
1.0607316 1.0965538
1.0799795 1.1555326
1.0884466 1.2068464
1.086367 1.2498977
1.0760745 1.2865057
1.0567538 1.3148644
1.0302832 1.3364034
0.99734938 1.351096
0.95958614 1.3603323
0.91983569 1.3675811
0.87847102 1.3730376
0.83501363 1.3756355
0.79195559 1.3792601
0.74759692 1.3808973
0.70239651 1.3811053
0.65708065 1.3811053
0.61176473 1.3811053
0.56644881 1.3811053
0.52113295 1.3811053
0.47581702 1.3811053
0.4305011 1.3811053
0.38518518 1.3811053
0.33986929 1.3811053
0.29455337 1.3811053
0.24923748 1.3811053
0.20392159 1.3811053
0.15860566 1.3811053
0.11328976 1.3811053
0.06797386 1.3811053
0.022657953 1.3811053
-0.022657953 1.3811053
-0.06797386 1.3811053
-0.11328976 1.3811053
-0.15860566 1.3811053
-0.20392159 1.3811053
-0.24923748 1.3811053
-0.29455337 1.3811053
-0.33986929 1.3811053
-0.38518518 1.3811053
-0.4305011 1.3811053
-0.47581702 1.3811053
-0.52113295 1.3811053
-0.56644881 1.3811053
-0.61176473 1.3811053
-0.65708065 1.3811053
-0.70239651 1.3811053
-0.74759692 1.3808973
-0.79195559 1.3792601
-0.83501363 1.3756355
-0.87847102 1.3730376
-0.91983569 1.3675811
-0.95958614 1.3603323
-0.99734938 1.351096
-1.0302832 1.3364034
-1.0567538 1.3148644
-1.0760745 1.2865057
-1.086367 1.2498977
-1.0884466 1.2068464
-1.0799795 1.1555326
-1.0607316 1.0965538
-1.0277548 1.0277548
-0.98299009 0.95191467
-0.92579722 0.86900711
-0.86406219 0.78691816
-0.7909652 0.69958079
-0.70869482 0.6092428
-0.62488616 0.52252924
-0.54206443 0.44123262
-0.46054339 0.36518455
-0.38444906 0.29717767
-0.30922624 0.23321122
-0.24082987 0.17727274
-0.18446228 0.13258402
-0.13605005 0.095560178
-0.096973002 0.066577546
-0.067382976 0.045259789
-0.043120749 0.028358754
-0.024034465 0.01549812
-0.011447811 0.0072489614
-0.0019211725 0.0012081602
-0.0012081602 -0.0019211725
-0.0072489614 -0.011447811
-0.01549812 -0.024034465
-0.028358754 -0.043120749
-0.045259789 -0.067382976
-0.066577546 -0.096973002
-0.095560178 -0.13605005
-0.13258402 -0.18446228
-0.17727274 -0.24082987
-0.23321122 -0.30922624
-0.29717767 -0.38444906
-0.36518455 -0.46054339
-0.44123262 -0.54206443
-0.52252924 -0.62488616
-0.6092428 -0.70869482
-0.69958079 -0.7909652
-0.78691816 -0.86406219
-0.86900711 -0.92579722
-0.95191467 -0.98299009
-1.0277548 -1.0277548
-1.0965538 -1.0607316
-1.1555326 -1.0799795
-1.2068464 -1.0884466
-1.2498977 -1.086367
-1.2865057 -1.0760745
-1.3148644 -1.0567538
-1.3364034 -1.0302832
-1.351096 -0.99734938
-1.3603323 -0.95958614
-1.3675811 -0.91983569
-1.3730376 -0.87847102
-1.3756355 -0.83501363
-1.3792601 -0.79195559
-1.3808973 -0.74759692
-1.3811053 -0.70239651
-1.3811053 -0.65708065
-1.3811053 -0.61176473
-1.3811053 -0.56644881
-1.3811053 -0.52113295
-1.3811053 -0.47581702
-1.3811053 -0.4305011
-1.3811053 -0.38518518
-1.3811053 -0.33986929
-1.3811053 -0.29455337
-1.3811053 -0.24923748
-1.3811053 -0.20392159
-1.3811053 -0.15860566
-1.3811053 -0.11328976
-1.3811053 -0.06797386
-1.3811053 -0.022657953
-1.3811053 0.022657953
-1.3811053 0.06797386
-1.3811053 0.11328976
-1.3811053 0.15860566
-1.3811053 0.20392159
-1.3811053 0.24923748
-1.3811053 0.29455337
-1.3811053 0.33986929
-1.3811053 0.38518518
-1.3811053 0.4305011
-1.3811053 0.47581702
-1.3811053 0.52113295
-1.3811053 0.56644881
-1.3811053 0.61176473
-1.3811053 0.65708065
-1.3811053 0.70239651
-1.3808973 0.74759692
-1.3792601 0.79195559
-1.3756355 0.83501363
-1.3730376 0.87847102
-1.3675811 0.91983569
-1.3603323 0.95958614
-1.351096 0.99734938
-1.3364034 1.0302832
-1.3148644 1.0567538
-1.2865057 1.0760745
-1.2498977 1.086367
-1.2068464 1.0884466
-1.1555326 1.0799795
-1.0965538 1.0607316
-1.0277548 1.0277548
-0.95191467 0.98299009
-0.86900711 0.92579722
-0.78691816 0.86406219
-0.69958079 0.7909652
-0.6092428 0.70869482
-0.52252924 0.62488616
-0.44123262 0.54206443
-0.36518455 0.46054339
-0.29717767 0.38444906
-0.23321122 0.30922624
-0.17727274 0.24082987
-0.13258402 0.18446228
-0.095560178 0.13605005
-0.066577546 0.096973002
-0.045259789 0.067382976
-0.028358754 0.043120749
-0.01549812 0.024034465
-0.0072489614 0.011447811
-0.0012081602 0.0019211725
0.0021093288 -0.0035551598
0.0073876018 -0.012088204
0.015943753 -0.025595829
0.029200505 -0.045863867
0.048072226 -0.073965147
0.070261441 -0.10577343
0.10002641 -0.14721727
0.13932793 -0.20042253
0.18428402 -0.25889945
0.24036115 -0.3295075
0.3073183 -0.41098237
0.37853372 -0.49353337
0.45619595 -0.57940191
0.53970098 -0.66723114
0.62961316 -0.75714993
0.72129798 -0.84307784
0.8106457 -0.92017233
0.89588374 -0.98668051
0.98035586 -1.0465604
1.0607316 -1.0965538
1.1308181 -1.1308181
1.1905494 -1.1503103
1.2440616 -1.1599393
1.2886281 -1.1578894
1.3269889 -1.1474285
1.3560013 -1.1266159
1.3777877 -1.0980755
1.3929657 -1.0629795
1.4050143 -1.0245693
1.4122137 -0.98197663
1.4157194 -0.93640333
1.4194263 -0.89070779
1.4210109 -0.84351027
1.4212122 -0.79542494
1.4212122 -0.74721724
1.4212122 -0.69900972
1.4212122 -0.65080214
1.4212122 -0.60259455
1.4212122 -0.55438703
1.4212122 -0.50617945
1.4212122 -0.4579719
1.4212122 -0.40976429
1.4212122 -0.36155674
1.4212122 -0.31334919
1.4212122 -0.26514161
1.4212122 -0.21693406
1.4212122 -0.16872647
1.4212122 -0.12051892
1.4212122 -0.072311349
1.4212122 -0.024103783
1.4212122 0.024103783
1.4212122 0.072311349
1.4212122 0.12051892
1.4212122 0.16872647
1.4212122 0.21693406
1.4212122 0.26514161
1.4212122 0.31334919
1.4212122 0.36155674
1.4212122 0.40976429
1.4212122 0.4579719
1.4212122 0.50617945
1.4212122 0.55438703
1.4212122 0.60259455
1.4212122 0.65080214
1.4212122 0.69900972
1.4212122 0.74721724
1.4212122 0.79542494
1.4210109 0.84351027
1.4194263 0.89070779
1.4157194 0.93640333
1.4122137 0.98197663
1.4050143 1.0245693
1.3929657 1.0629795
1.3777877 1.0980755
1.3560013 1.1266159
1.3269889 1.1474285
1.2886281 1.1578894
1.2440616 1.1599393
1.1905494 1.1503103
1.1308181 1.1308181
1.0607316 1.0965538
0.98035586 1.0465604
0.89588374 0.98668051
0.8106457 0.92017233
0.72129798 0.84307784
0.62961316 0.75714993
0.53970098 0.66723114
0.45619595 0.57940191
0.37853372 0.49353337
0.3073183 0.41098237
0.24036115 0.3295075
0.18428402 0.25889945
0.13932793 0.20042253
0.10002641 0.14721727
0.070261441 0.10577343
0.048072226 0.073965147
0.029200505 0.045863867
0.015943753 0.025595829
0.0073876018 0.012088204
0.0022479701 0.0034165182
0.0034165182 0.0022479701
0.012088204 0.0073876018
0.025595829 0.015943753
0.045863867 0.029200505
0.073965147 0.048072226
0.10577343 0.070261441
0.14721727 0.10002641
0.20042253 0.13932793
0.25889945 0.18428402
0.3295075 0.24036115
0.41098237 0.3073183
0.49353337 0.37853372
0.57940191 0.45619595
0.66723114 0.53970098
0.75714993 0.62961316
0.84307784 0.72129798
0.92017233 0.8106457
0.98668051 0.89588374
1.0465604 0.98035586
1.0965538 1.0607316
1.1308181 1.1308181
1.1503103 1.1905494
1.1599393 1.2440616
1.1578894 1.2886281
1.1474285 1.3269889
1.1266159 1.3560013
1.0980755 1.3777877
1.0629795 1.3929657
1.0245693 1.4050143
0.98197663 1.4122137
0.93640333 1.4157194
0.89070779 1.4194263
0.84351027 1.4210109
0.79542494 1.4212122
0.74721724 1.4212122
0.69900972 1.4212122
0.65080214 1.4212122
0.60259455 1.4212122
0.55438703 1.4212122
0.50617945 1.4212122
0.4579719 1.4212122
0.40976429 1.4212122
0.36155674 1.4212122
0.31334919 1.4212122
0.26514161 1.4212122
0.21693406 1.4212122
0.16872647 1.4212122
0.12051892 1.4212122
0.072311349 1.4212122
0.024103783 1.4212122
-0.024103783 1.4212122
-0.072311349 1.4212122
-0.12051892 1.4212122
-0.16872647 1.4212122
-0.21693406 1.4212122
-0.26514161 1.4212122
-0.31334919 1.4212122
-0.36155674 1.4212122
-0.40976429 1.4212122
-0.4579719 1.4212122
-0.50617945 1.4212122
-0.55438703 1.4212122
-0.60259455 1.4212122
-0.65080214 1.4212122
-0.69900972 1.4212122
-0.74721724 1.4212122
-0.79542494 1.4212122
-0.84351027 1.4210109
-0.89070779 1.4194263
-0.93640333 1.4157194
-0.98197663 1.4122137
-1.0245693 1.4050143
-1.0629795 1.3929657
-1.0980755 1.3777877
-1.1266159 1.3560013
-1.1474285 1.3269889
-1.1578894 1.2886281
-1.1599393 1.2440616
-1.1503103 1.1905494
-1.1308181 1.1308181
-1.0965538 1.0607316
-1.0465604 0.98035586
-0.98668051 0.89588374
-0.92017233 0.8106457
-0.84307784 0.72129798
-0.75714993 0.62961316
-0.66723114 0.53970098
-0.57940191 0.45619595
-0.49353337 0.37853372
-0.41098237 0.3073183
-0.3295075 0.24036115
-0.25889945 0.18428402
-0.20042253 0.13932793
-0.14721727 0.10002641
-0.10577343 0.070261441
-0.073965147 0.048072226
-0.045863867 0.029200505
-0.025595829 0.015943753
-0.012088204 0.0073876018
-0.0034165182 0.0015943752
-0.0022479701 -0.0030402062
-0.0073876018 -0.012088204
-0.015943753 -0.025595829
-0.029200505 -0.045863867
-0.048072226 -0.073965147
-0.070261441 -0.10577343
-0.10002641 -0.14721727
-0.13932793 -0.20042253
-0.18428402 -0.25889945
-0.24036115 -0.3295075
-0.3073183 -0.41098237
-0.37853372 -0.49353337
-0.45619595 -0.57940191
-0.53970098 -0.66723114
-0.62961316 -0.75714993
-0.72129798 -0.84307784
-0.8106457 -0.92017233
-0.89588374 -0.98668051
-0.98035586 -1.0465604
-1.0607316 -1.0965538
-1.1308181 -1.1308181
-1.1905494 -1.1503103
-1.2440616 -1.1599393
-1.2886281 -1.1578894
-1.3269889 -1.1474285
-1.3560013 -1.1266159
-1.3777877 -1.0980755
-1.3929657 -1.0629795
-1.4050143 -1.0245693
-1.4122137 -0.98197663
-1.4157194 -0.93640333
-1.4194263 -0.89070779
-1.4210109 -0.84351027
-1.4212122 -0.79542494
-1.4212122 -0.74721724
-1.4212122 -0.69900972
-1.4212122 -0.65080214
-1.4212122 -0.60259455
-1.4212122 -0.55438703
-1.4212122 -0.50617945
-1.4212122 -0.4579719
-1.4212122 -0.40976429
-1.4212122 -0.36155674
-1.4212122 -0.31334919
-1.4212122 -0.26514161
-1.4212122 -0.21693406
-1.4212122 -0.16872647
-1.4212122 -0.12051892
-1.4212122 -0.072311349
-1.4212122 -0.024103783
-1.4212122 0.024103783
-1.4212122 0.072311349
-1.4212122 0.12051892
-1.4212122 0.16872647
-1.4212122 0.21693406
-1.4212122 0.26514161
-1.4212122 0.31334919
-1.4212122 0.36155674
-1.4212122 0.40976429
-1.4212122 0.4579719
-1.4212122 0.50617945
-1.4212122 0.55438703
-1.4212122 0.60259455
-1.4212122 0.65080214
-1.4212122 0.69900972
-1.4212122 0.74721724
-1.4212122 0.79542494
-1.4210109 0.84351027
-1.4194263 0.89070779
-1.4157194 0.93640333
-1.4122137 0.98197663
-1.4050143 1.0245693
-1.3929657 1.0629795
-1.3777877 1.0980755
-1.3560013 1.1266159
-1.3269889 1.1474285
-1.2886281 1.1578894
-1.2440616 1.1599393
-1.1905494 1.1503103
-1.1308181 1.1308181
-1.0607316 1.0965538
-0.98035586 1.0465604
-0.89588374 0.98668051
-0.8106457 0.92017233
-0.72129798 0.84307784
-0.62961316 0.75714993
-0.53970098 0.66723114
-0.45619595 0.57940191
-0.37853372 0.49353337
-0.3073183 0.41098237
-0.24036115 0.3295075
-0.18428402 0.25889945
-0.13932793 0.20042253
-0.10002641 0.14721727
-0.070261441 0.10577343
-0.048072226 0.073965147
-0.029200505 0.045863867
-0.015943753 0.025595829
-0.0073876018 0.012088204
-0.0021093288 0.0035551598
0.0057998286 -0.010091108
0.008641975 -0.014649766
0.018594442 -0.030920316
0.029883806 -0.048646599
0.047778443 -0.076061264
0.070707075 -0.11014722
0.10284875 -0.15666139
0.14310095 -0.21301579
0.18991879 -0.27612728
0.24576816 -0.34874564
0.31236219 -0.43232656
0.38607976 -0.52091837
0.46616822 -0.61277813
0.55022776 -0.70405364
0.6420083 -0.79904276
0.73509938 -0.88926852
0.82534826 -0.96966064
0.91297621 -1.0406847
0.99965668 -1.1045356
1.0799795 -1.1555326
1.1503103 -1.1905494
1.2144121 -1.2144121
1.2691457 -1.2247212
1.3150294 -1.2229583
1.3515184 -1.2095563
1.3804681 -1.1870832
1.403981 -1.1580973
1.4194098 -1.1210537
1.431828 -1.0806298
1.4395359 -1.0359576
1.4447778 -0.98905075
1.4472172 -0.9399485
1.4475936 -0.88938403
1.4475936 -0.83856213
1.4475936 -0.78774011
1.4475936 -0.73691821
1.4475936 -0.68609631
1.4475936 -0.63527429
1.4475936 -0.58445239
1.4475936 -0.53363043
1.4475936 -0.48280847
1.4475936 -0.43198651
1.4475936 -0.38116461
1.4475936 -0.33034265
1.4475936 -0.27952072
1.4475936 -0.22869876
1.4475936 -0.1778768
1.4475936 -0.12705487
1.4475936 -0.076232925
1.4475936 -0.025410974
1.4475936 0.025410974
1.4475936 0.076232925
1.4475936 0.12705487
1.4475936 0.1778768
1.4475936 0.22869876
1.4475936 0.27952072
1.4475936 0.33034265
1.4475936 0.38116461
1.4475936 0.43198651
1.4475936 0.48280847
1.4475936 0.53363043
1.4475936 0.58445239
1.4475936 0.63527429
1.4475936 0.68609631
1.4475936 0.73691821
1.4475936 0.78774011
1.4475936 0.83856213
1.4475936 0.88938403
1.4472172 0.9399485
1.4447778 0.98905075
1.4395359 1.0359576
1.431828 1.0806298
1.4194098 1.1210537
1.403981 1.1580973
1.3804681 1.1870832
1.3515184 1.2095563
1.3150294 1.2229583
1.2691457 1.2247212
1.2144121 1.2144121
1.1503103 1.1905494
1.0799795 1.1555326
0.99965668 1.1045356
0.91297621 1.0406847
0.82534826 0.96966064
0.73509938 0.88926852
0.6420083 0.79904276
0.55022776 0.70405364
0.46616822 0.61277813
0.38607976 0.52091837
0.31236219 0.43232656
0.24576816 0.34874564
0.18991879 0.27612728
0.14310095 0.21301579
0.10284875 0.15666139
0.070707075 0.11014722
0.047778443 0.076061264
0.029883806 0.048646599
0.018594442 0.030920316
0.008641975 0.014649766
0.0064996369 0.0093912994
0.0093912994 0.0064996369
0.014649766 0.008641975
0.030920316 0.018594442
0.048646599 0.029883806
0.076061264 0.047778443
0.11014722 0.070707075
0.15666139 0.10284875
0.21301579 0.14310095
0.27612728 0.18991879
0.34874564 0.24576816
0.43232656 0.31236219
0.52091837 0.38607976
0.61277813 0.46616822
0.70405364 0.55022776
0.79904276 0.6420083
0.88926852 0.73509938
0.96966064 0.82534826
1.0406847 0.91297621
1.1045356 0.99965668
1.1555326 1.0799795
1.1905494 1.1503103
1.2144121 1.2144121
1.2247212 1.2691457
1.2229583 1.3150294
1.2095563 1.3515184
1.1870832 1.3804681
1.1580973 1.403981
1.1210537 1.4194098
1.0806298 1.431828
1.0359576 1.4395359
0.98905075 1.4447778
0.9399485 1.4472172
0.88938403 1.4475936
0.83856213 1.4475936
0.78774011 1.4475936
0.73691821 1.4475936
0.68609631 1.4475936
0.63527429 1.4475936
0.58445239 1.4475936
0.53363043 1.4475936
0.48280847 1.4475936
0.43198651 1.4475936
0.38116461 1.4475936
0.33034265 1.4475936
0.27952072 1.4475936
0.22869876 1.4475936
0.1778768 1.4475936
0.12705487 1.4475936
0.076232925 1.4475936
0.025410974 1.4475936
-0.025410974 1.4475936
-0.076232925 1.4475936
-0.12705487 1.4475936
-0.1778768 1.4475936
-0.22869876 1.4475936
-0.27952072 1.4475936
-0.33034265 1.4475936
-0.38116461 1.4475936
-0.43198651 1.4475936
-0.48280847 1.4475936
-0.53363043 1.4475936
-0.58445239 1.4475936
-0.63527429 1.4475936
-0.68609631 1.4475936
-0.73691821 1.4475936
-0.78774011 1.4475936
-0.83856213 1.4475936
-0.88938403 1.4475936
-0.9399485 1.4472172
-0.98905075 1.4447778
-1.0359576 1.4395359
-1.0806298 1.431828
-1.1210537 1.4194098
-1.1580973 1.403981
-1.1870832 1.3804681
-1.2095563 1.3515184
-1.2229583 1.3150294
-1.2247212 1.2691457
-1.2144121 1.2144121
-1.1905494 1.1503103
-1.1555326 1.0799795
-1.1045356 0.99965668
-1.0406847 0.91297621
-0.96966064 0.82534826
-0.88926852 0.73509938
-0.79904276 0.6420083
-0.70405364 0.55022776
-0.61277813 0.46616822
-0.52091837 0.38607976
-0.43232656 0.31236219
-0.34874564 0.24576816
-0.27612728 0.18991879
-0.21301579 0.14310095
-0.15666139 0.10284875
-0.11014722 0.070707075
-0.076061264 0.047778443
-0.048646599 0.029883806
-0.030920316 0.018594442
-0.014649766 0.008641975
-0.0093912994 0.003231663
-0.0064996369 -0.0075229425
-0.008641975 -0.014649766
-0.018594442 -0.030920316
-0.029883806 -0.048646599
-0.047778443 -0.076061264
-0.070707075 -0.11014722
-0.10284875 -0.15666139
-0.14310095 -0.21301579
-0.18991879 -0.27612728
-0.24576816 -0.34874564
-0.31236219 -0.43232656
-0.38607976 -0.52091837
-0.46616822 -0.61277813
-0.55022776 -0.70405364
-0.6420083 -0.79904276
-0.73509938 -0.88926852
-0.82534826 -0.96966064
-0.91297621 -1.0406847
-0.99965668 -1.1045356
-1.0799795 -1.1555326
-1.1503103 -1.1905494
-1.2144121 -1.2144121
-1.2691457 -1.2247212
-1.3150294 -1.2229583
-1.3515184 -1.2095563
-1.3804681 -1.1870832
-1.403981 -1.1580973
-1.4194098 -1.1210537
-1.431828 -1.0806298
-1.4395359 -1.0359576
-1.4447778 -0.98905075
-1.4472172 -0.9399485
-1.4475936 -0.88938403
-1.4475936 -0.83856213
-1.4475936 -0.78774011
-1.4475936 -0.73691821
-1.4475936 -0.68609631
-1.4475936 -0.63527429
-1.4475936 -0.58445239
-1.4475936 -0.53363043
-1.4475936 -0.48280847
-1.4475936 -0.43198651
